"scenario_id","rep","seed","n","pkg_version","shape","kappa","maturity","injection","truth_A","truth_B","truth_C","event_rate","cens_rate","ibs","eval_weight_unstable","tau_used","km_at_tau","s_true_at_tau","km_bias","pos_covers_truth","pos_interval_lo","pos_interval_hi","pos_interval_width","pos_flag_codes","pos_worst_level","rho_instability","rho_maturity","model_disagreement","ext_perf_level","ext_perf_code","ext_root_codes","eval_flag_codes","overall_level","overall_code","psa_strategy","config_version","error"
"G_ph_k0.0_m0.4",108,701388606,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.361,0.639,26.4841842482729,1,4.35508,0.81257585676596,0.808064305172057,0.0045115515939026,1,0.781623401601805,0.860248350965568,0.0786249493637631,"","green",0,0.440048692468684,0.10781109489534,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",109,1208340721,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.363,0.637,29.9831824090323,1,4.132655,0.812895968846478,0.816879355651249,-0.00398338680477095,1,0.780552888210577,0.860524818612906,0.0799719304023291,"","green",0,0.528598105142635,0.0125086468285569,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",110,1715292857,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.365,0.635,30.3205235020888,1,4.276926,0.812061637162526,0.811150434626033,0.000911202536492794,1,0.78035779912931,0.85976589709349,0.0794080979641805,"","green",0,0.501633731176755,0.0730025650413607,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",111,74761325,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.364,0.636,28.1901193187268,1,4.2292995,0.811770102132032,0.813037059773257,-0.00126695764122442,1,0.779577588308598,0.859921888381044,0.0803443000724455,"","green",0,0.516730639209563,0.00511684671800202,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",112,581713440,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.361,0.639,26.7939111983228,1,4.033209,0.811462981476811,0.820852587010269,-0.00938960553345825,1,0.780919675088199,0.859549150620713,0.078629475532514,"","green",0,0.509155636327084,0.0319830839903594,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",113,1088665555,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.371,0.629,28.8502614395887,1,3.660276,0.809259048138269,0.835931040338492,-0.026671992200223,1,0.776094031179462,0.857813218714237,0.0817191875347757,"","green",0,0.558306390220508,0.0542365487101136,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",114,1595617670,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.353,0.647,47968.4232974771,1,3.886057,0.816296636672755,0.826768455102896,-0.0104718184301417,1,0.785403234763659,0.863192882563635,0.077789647799976,"","green",0,0.557811925977204,0.0518657769859409,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",115,2102569785,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.351,0.649,27.4634265364859,1,4.489611,0.816218547457742,0.802780309169909,0.0134382382878331,1,0.786359145733006,0.863118172153945,0.0767590264209398,"","green",0,0.481514587766896,0.0709250851776096,"yellow","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","yellow","PARTIAL_MATURITY","structural_mixture_psa","0.1.0","none"
"G_ph_k0.0_m0.4",116,462038253,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.359,0.641,33.5174102493641,1,3.598442,0.815590725965801,0.838458596085599,-0.0228678701197987,1,0.784689812701935,0.862157822688368,0.077468009986433,"","green",0,0.575089208032627,0.0446181510470902,"red","IMMATURE_DATA","IMMATURE_DATA","IPCW_WEIGHT_INSTABILITY","red","IMMATURE_DATA","dual_scenario_no_widening","0.1.0","none"
"G_ph_k0.0_m0.4",117,968990368,1000,"0.0.3","ph",0,0.4,"gauss_copula",FALSE,FALSE,TRUE,0.363,0.637,31.9275494621401,1,4.445841,0.813945778138719,0.804495547705893,0.00945023043282578,1,0.781785420979741,0.861037539525752,0.0792521185460102,"","green",0,0.467039015298126,0.158705642618706,"red","PARTIAL_MATURITY","PARTIAL_MATURITY","IPCW_WEIGHT_INSTABILITY","red","PARTIAL_MATURITY","dual_scenario_no_widening","0.1.0","none"
